DATE_TIME,FROZEN_CM,THAW_CM,WATER_CONTENT_CM,SNOW_COVER_CM,TERRAIN,SITE
1996-01-10,10,,4.4,50,1,скв.103
1996-01-20,8,,4.1,46,1,скв.103
1996-01-31,10,,4.1,52,1,скв.103
1996-02-10,13,,6.6,54,1,скв.103
1996-02-20,13,,8.7,73,1,скв.103
1996-02-29,11,,5.2,70,1,скв.103
1996-03-10,11,,6.5,70,1,скв.103
1996-03-20,6,,3.7,68,1,скв.103
1996-03-31,11,,4.5,74,1,скв.103
1996-04-10,6,7,4.1,55,1,скв.103
1996-04-15,4,4,1.3,45,1,скв.103
1996-04-20,5,2,3,33,1,скв.103
1996-04-25,2,2,1,15,1,скв.103
1996-04-30,4,10,1.8,,1,скв.103
1996-11-15,3,,0.9,,1,скв.103
1996-11-25,3,,1,2,1,скв.103
1996-11-30,0,,,,1,скв.103
1996-12-11,3,,1.1,,1,скв.103
1996-12-15,5,,1.8,17,1,скв.103
1996-12-20,6,,2.7,25,1,скв.103
1996-12-30,8,,3.4,30,1,скв.103
1997-01-10,8,,3.1,42,1,скв.103
1997-01-20,14,,6,46,1,скв.103
1997-01-31,8,,3.6,53,1,скв.103
1997-02-10,8,,3,57,1,скв.103
1997-02-19,7,,2.6,65,1,скв.103
1997-02-28,3,1,1.2,46,1,скв.103
1997-03-10,2,2,0.9,33,1,скв.103
1997-03-20,4,,1.9,38,1,скв.103
1997-03-31,6,,2.7,42,1,скв.103
1997-04-10,6,,3.1,30,1,скв.103
1997-04-20,4,,2.4,25,1,скв.103
1997-04-25,3,1,2,21,1,скв.103
1997-04-30,3,5,1.3,,1,скв.103
1997-10-25,2,,0.7,9,1,скв.103
1997-10-31,2,1,0.6,3,1,скв.103
1997-11-05,8,,3.3,1,1,скв.103
1997-11-10,5,3,1.9,,1,скв.103
1997-11-15,1,7,0.7,,1,скв.103
1997-11-20,11,,4.6,,1,скв.103
1997-11-25,9,,4.8,6,1,скв.103
1997-11-30,10,,3.5,14,1,скв.103
1997-12-10,10,,4.2,23,1,скв.103
1997-12-20,12,,5.6,21,1,скв.103
1997-12-31,14,,5.8,28,1,скв.103
1998-01-10,13,,5.6,32,1,скв.103
1998-01-20,9,,3.9,43,1,скв.103
1998-01-31,6,,2.5,56,1,скв.103
1998-02-10,7,,4.2,57,1,скв.103
1998-02-20,12,,5.5,53,1,скв.103
1998-02-28,6,,2.6,37,1,скв.103
1998-03-10,5,,3.8,53,1,скв.103
1998-03-20,5,,3.4,65,1,скв.103
1998-03-31,5,,2.9,58,1,скв.103
1998-04-10,6,,3,57,1,скв.103
1998-04-20,7,1,3.7,44,1,скв.103
1998-04-25,6,,4,16,1,скв.103
1998-04-30,2,9,1.6,,1,скв.103
1998-11-05,4,,1.5,,1,скв.103
1998-11-10,7,,2.4,4,1,скв.103
1998-11-20,12,,6.1,8,1,скв.103
1998-11-30,14,,8.2,7,1,скв.103
1998-12-10,13,,5.9,18,1,скв.103
1998-12-20,14,,6.2,5,1,скв.103
1998-12-31,14,,8.1,18,1,скв.103
1999-01-10,16,,8.3,28,1,скв.103
1999-01-20,19,,10.4,27,1,скв.103
1999-01-31,14,,8.4,33,1,скв.103
1999-02-10,15,,8.6,54,1,скв.103
1999-02-20,16,,9.4,52,1,скв.103
1999-02-28,18,,9.7,55,1,скв.103
1999-03-10,18,,10,55,1,скв.103
1999-03-20,16,,8.6,52,1,скв.103
1999-03-31,20,,10.4,35,1,скв.103
1999-04-10,17,,9.7,14,1,скв.103
1999-04-15,10,5,7.4,11,1,скв.103
1999-04-20,7,5,4.9,,1,скв.103
1999-04-25,9,7,6.3,,1,скв.103
1999-04-30,6,3,3.2,,1,скв.103
1999-05-05,8,3,3.8,,1,скв.103
1999-05-10,4,,1.4,,1,скв.103
1999-11-10,7,,2.5,,1,скв.103
1999-11-15,5,,1.9,9,1,скв.103
1999-11-20,7,,2.6,7,1,скв.103
1999-11-30,4,,1.6,,1,скв.103
1999-12-10,7,,3.5,16,1,скв.103
1999-12-20,6,,3.9,13,1,скв.103
1999-12-31,8,,4.3,20,1,скв.103
2000-01-10,8,,3.2,15,1,скв.103
2000-01-20,7,,3.7,27,1,скв.103
2000-01-31,10,,6.2,28,1,скв.103
2000-02-10,7,,3.8,30,1,скв.103
2000-02-20,8,,4.3,38,1,скв.103
2000-02-29,8,,4.9,30,1,скв.103
2000-03-10,7,,4.4,39,1,скв.103
2000-03-20,10,,7,39,1,скв.103
2000-03-31,9,,5.4,40,1,скв.103
2000-04-10,6,,3,23,1,скв.103
2000-04-15,5,2,3.3,13,1,скв.103
2000-04-20,2,9,1.1,,1,скв.103
2000-04-25,,,,,1,скв.103
2000-11-25,7,,,,1,скв.103
2000-11-30,10,,,,1,скв.103
2000-12-05,4,5,,,1,скв.103
2000-12-10,0,,,,1,скв.103
2000-12-15,0,,,,1,скв.103
2000-12-20,8,,,,1,скв.103
2000-12-25,11,,,15,1,скв.103
2000-12-30,13,,,13,1,скв.103
2001-01-10,11,,,18,1,скв.103
2001-01-20,9,,,23,1,скв.103
2001-01-31,13,,,27,1,скв.103
2001-02-10,15,,,30,1,скв.103
2001-02-20,16,,,37,1,скв.103
2001-02-28,20,,,50,1,скв.103
2001-03-10,21,,,57,1,скв.103
2001-03-15,11,,,39,1,скв.103
2001-03-20,11,,,41,1,скв.103
2001-03-31,15,,,40,1,скв.103
2001-04-05,15,,,26,1,скв.103
2001-04-10,9,1,,6,1,скв.103
2001-04-16,4,9,,5,1,скв.103
2001-04-20,4,6,,,1,скв.103
2001-04-25,0,,,,1,скв.103
2001-11-20,3,,,16,1,скв.103
2001-11-30,7,,,21,1,скв.103
2001-12-10,15,,,18,1,скв.103
2001-12-20,17,,,42,1,скв.103
2001-12-31,15,,,50,1,скв.103
2002-01-10,18,,,49,1,скв.103
2002-01-20,6,,,46,1,скв.103
2002-01-31,11,,,57,1,скв.103
2002-02-10,9,,,31,1,скв.103
2002-02-20,5,,,36,1,скв.103
2002-02-28,11,,,40,1,скв.103
2002-03-10,8,,,63,1,скв.103
2002-03-21,9,,,47,1,скв.103
2002-03-31,7,,,40,1,скв.103
2002-04-05,6,,,33,1,скв.103
2002-04-10,7,,,20,1,скв.103
2002-04-16,0,,,10,1,скв.103
2002-04-20,10,,,0,1,скв.103
2002-10-10,0,,,12,1,скв.103
2002-10-15,5,,,4,1,скв.103
2002-10-20,4,,,11,1,скв.103
2002-10-25,6,,,8,1,скв.103
2002-10-31,0,,,6,1,скв.103
2002-11-05,4,,,8,1,скв.103
2002-11-10,2,,,13,1,скв.103
2002-11-20,6,,,13,1,скв.103
2002-11-30,5,,,12,1,скв.103
2002-12-10,11,,,22,1,скв.103
2002-12-20,11,,,25,1,скв.103
2002-12-30,16,,,37,1,скв.103
2003-01-10,21,,,36,1,скв.103
2003-01-20,18,,,46,1,скв.103
2003-01-31,20,,,53,1,скв.103
2003-02-10,16,,,64,1,скв.103
2003-02-20,18,,,62,1,скв.103
2003-02-28,18,,,62,1,скв.103
2003-03-10,15,,,61,1,скв.103
2003-03-20,14,,,61,1,скв.103
2003-03-31,14,,,56,1,скв.103
2003-04-10,11,,,56,1,скв.103
2003-04-15,13,,,47,1,скв.103
2003-04-20,3,,,26,1,скв.103
2003-04-25,3,,,,1,скв.103
2003-04-30,8,,,,1,скв.103
2003-10-20,6,,,,1,скв.103
2003-10-25,7,,,6,1,скв.103
2003-10-31,7,,,,1,скв.103
2003-11-20,0,,,8,1,скв.103
2003-11-25,4,,,14,1,скв.103
2003-11-30,0,,,5,1,скв.103
2003-12-10,11,,,3,1,скв.103
2003-12-15,9,,,8,1,скв.103
2003-12-20,9,,,14,1,скв.103
2003-12-25,10,,,42,1,скв.103
2003-12-30,9,,,31,1,скв.103
2004-01-10,20,,,35,1,скв.103
2004-01-20,17,,,45,1,скв.103
2004-01-31,19,,,54,1,скв.103
2004-02-10,14,,,69,1,скв.103
2004-02-20,17,,,76,1,скв.103
2004-02-29,18,,,79,1,скв.103
2004-03-10,18,,,68,1,скв.103
2004-03-20,15,,,55,1,скв.103
2004-03-31,12,,,51,1,скв.103
2004-04-10,10,,,42,1,скв.103
2004-04-15,7,,,37,1,скв.103
2004-04-20,7,,,24,1,скв.103
2004-04-25,3,,,,1,скв.103
2004-11-20,9,,,,1,скв.103
2004-11-30,15,,,9,1,скв.103
2004-12-10,12,,,6,1,скв.103
2004-12-20,15,,,26,1,скв.103
2004-12-30,15,,,33,1,скв.103
2005-01-10,13,,,38,1,скв.103
2005-01-20,13,,,32,1,скв.103
2005-01-31,14,,,61,1,скв.103
2005-02-10,13,,,56,1,скв.103
2005-02-20,14,,,57,1,скв.103
2005-02-28,13,,,60,1,скв.103
2005-03-10,15,,,65,1,скв.103
2005-03-20,16,,,66,1,скв.103
2005-03-31,15,,,53,1,скв.103
2005-04-10,13,,,23,1,скв.103
2005-04-15,10,3,,9,1,скв.103
2005-04-20,9,,,,1,скв.103
2005-04-25,6,3,,,1,скв.103
2005-12-20,1,,,37,1,скв.103
2005-12-30,7,,,40,1,скв.103
2006-01-10,2,,,46,1,скв.103
2006-01-20,10,,,39,1,скв.103
2006-01-31,10,,,50,1,скв.103
2006-02-10,15,,,51,1,скв.103
2006-02-20,15,,,60,1,скв.103
2006-02-28,13,,,64,1,скв.103
2006-03-10,12,,,61,1,скв.103
2006-03-20,14,,,64,1,скв.103
2006-03-31,12,,,61,1,скв.103
2006-04-10,10,,,41,1,скв.103
2006-04-20,10,,,17,1,скв.103
2006-04-25,8,,,,1,скв.103
2006-04-30,6,,,,1,скв.103
2006-10-31,3,,,8,1,скв.103
2006-11-10,0,,,19,1,скв.103
2006-11-20,0,,,14,1,скв.103
2006-12-20,12,,,,1,скв.103
2006-12-29,14,,,1,1,скв.103
2007-01-10,9,,,,1,скв.103
2007-01-20,11,,,10,1,скв.103
2007-01-31,18,,,23,1,скв.103
2007-02-10,20,,,31,1,скв.103
2007-02-20,22,,,33,1,скв.103
2007-02-28,25,,,36,1,скв.103
2007-03-10,18,,,25,1,скв.103
2007-03-20,16,,,20,1,скв.103
2007-03-25,21,,,4,1,скв.103
2007-03-31,13,,,,1,скв.103
2007-04-05,16,,,,1,скв.103
2007-04-10,16,,,,1,скв.103
2007-04-16,15,,,,1,скв.103
2007-04-25,7,,,,1,скв.103
2007-11-10,2,,,3,1,скв.103
2007-11-20,5,,,11,1,скв.103
2007-11-30,6,,,15,1,скв.103
2007-12-10,4,,,12,1,скв.103
2007-12-20,5,,,8,1,скв.103
2007-12-31,5,,,10,1,скв.103
2008-01-10,12,,,21,1,скв.103
2008-01-20,11,,,19,1,скв.103
2008-01-31,13,,,28,1,скв.103
2008-02-10,8,,,31,1,скв.103
2008-02-20,8,,,37,1,скв.103
2008-02-29,9,,,43,1,скв.103
2008-03-10,4,,,49,1,скв.103
2008-03-20,4,,,42,1,скв.103
2008-03-31,6,,,44,1,скв.103
2008-04-10,4,,,26,1,скв.103
2008-04-20,3,,,,1,скв.103
2008-11-21,3,,,10,1,скв.103
2008-11-30,0,,,1,1,скв.103
2008-12-10,0,,,7,1,скв.103
2008-12-20,1,,,14,1,скв.103
2008-12-30,0,,,21,1,скв.103
2009-01-10,9,,,38,1,скв.103
2009-01-20,11,,,20,1,скв.103
2009-01-31,11,,,33,1,скв.103
2009-02-10,11,,,32,1,скв.103
2009-02-20,13,,,46,1,скв.103
2009-02-28,12,,,51,1,скв.103
2009-03-10,14,,,47,1,скв.103
2009-03-20,12,,,55,1,скв.103
2009-03-31,13,,,51,1,скв.103
2009-04-10,8,,,41,1,скв.103
2009-04-20,11,,,31,1,скв.103
2009-04-30,1,,,,1,скв.103
2009-11-10,8,,,1,1,скв.103
2009-12-10,10,,,,1,скв.103
2009-12-20,13,,,2,1,скв.103
2009-12-30,14,,,48,1,скв.103
2010-01-10,16,,,57,1,скв.103
2010-01-15,14,,,64,1,скв.103
2010-01-20,16,,,45,1,скв.103
2010-02-01,16,,,53,1,скв.103
2010-02-10,16,,,62,1,скв.103
2010-02-20,13,,,59,1,скв.103
2010-02-28,14,,,70,1,скв.103
2010-03-11,14,,,83,1,скв.103
2010-03-20,16,,,82,1,скв.103
2010-03-31,16,,,61,1,скв.103
2010-04-10,10,,,29,1,скв.103
2010-04-20,6,5,,талая,1,скв.103
2010-04-30,1,3,,талая,1,скв.103
2010-11-30,16,,,24,1,скв.103
2010-12-20,16,,,49,1,скв.103
2010-12-31,11,,,49,1,скв.103
2011-01-10,14,,,56,1,скв.103
2011-01-20,12,,,77,1,скв.103
2011-01-31,12,,,84,1,скв.103
2011-02-10,15,,,106,1,скв.103
2011-02-20,16,,,99,1,скв.103
2011-02-28,12,,,103,1,скв.103
2011-03-10,11,,,97,1,скв.103
2011-03-20,10,,,87,1,скв.103
2011-03-31,7,,,101,1,скв.103
2011-04-10,2,,,50,1,скв.103
2011-04-20,0,,,23,1,скв.103
2011-11-10,5,,,,1,скв.103
2011-11-20,6,,,,1,скв.103
2011-11-30,3,,,,1,скв.103
2011-12-10,0,,,13,1,скв.103
2012-01-11,6,,,15,1,скв.103
2012-01-20,8,,,33,1,скв.103
2012-01-31,15,,,31,1,скв.103
2012-02-09,15,,,35,1,скв.103
2012-02-22,13,,,52,1,скв.103
2012-02-29,21,,,61,1,скв.103
2012-03-12,20,,,56,1,скв.103
2012-03-21,17,,,61,1,скв.103
2012-04-01,10,,,59,1,скв.103
2012-04-10,8,,,63,1,скв.103
2012-04-21,4,,,31,1,скв.103
2012-11-01,1,,,12,1,скв.103
2012-11-10,2,,,,1,скв.103
2012-11-30,3,,,,1,скв.103
2012-12-10,15,,,24,1,скв.103
2012-12-20,12,,,22,1,скв.103
2012-12-31,12,,,34,1,скв.103
2013-01-11,14,,,23,1,скв.103
2013-01-20,14,,,35,1,скв.103
2013-01-31,19,,,47,1,скв.103
2013-02-10,16,,,56,1,скв.103
2013-02-20,15,,,61,1,скв.103
2013-02-28,15,,,55,1,скв.103
2013-03-10,18,,,60,1,скв.103
2013-03-20,18,,,57,1,скв.103
2013-03-31,14,,,58,1,скв.103
2013-04-10,16,,,53,1,скв.103
2013-04-20,13,,,,1,скв.103
2013-11-30,9,,,,1,скв.103
2013-12-10,15,,,19,1,скв.103
2013-12-20,15,,,,1,скв.103
2013-12-31,4,,,,1,скв.103
2014-01-21,14,,,7,1,скв.103
2014-02-01,17,,,12,1,скв.103
2014-02-11,14,,,12,1,скв.103
2014-02-21,16,,,20,1,скв.103
2014-02-26,14,,,11,1,скв.103
2014-03-01,17,,,10,1,скв.103
2014-03-06,17,,,9,1,скв.103
2014-03-11,15,,,0,1,скв.103
2014-03-21,15,,,16,1,скв.103
2014-03-31,14,,,0,1,скв.103
2014-04-11,11,,,0,1,скв.103
2014-04-21,9,,,0,1,скв.103
2014-11-20,8,,,,1,скв.103
2014-11-30,11,,,,1,скв.103
2014-12-10,5,,,,1,скв.103
2014-12-21,11,,,17,1,скв.103
2014-12-30,15,,,22,1,скв.103
2015-01-10,9,,,23,1,скв.103
2015-01-20,6,,,35,1,скв.103
2015-01-31,7,,,42,1,скв.103
2015-02-10,8,,,64,1,скв.103
2015-02-20,8,,,59,1,скв.103
2015-02-28,6,,,51,1,скв.103
2015-03-10,1,,,37,1,скв.103
2015-03-20,4,,,30,1,скв.103
2015-03-31,3,,,29,1,скв.103
2015-04-10,5,,,13,1,скв.103
2015-04-15,2,,,,1,скв.103
2015-10-31,2,,,,1,скв.103
2015-12-31,8,,,,1,скв.103
2016-01-10,16,,,6,1,скв.103
2016-01-20,19,,,22,1,скв.103
2016-02-01,20,,,12,1,скв.103
2016-02-10,21,,,20,1,скв.103
2016-02-21,18,,,36,1,скв.103
2016-02-29,21,,,54,1,скв.103
2016-03-10,18,,,34,1,скв.103
2016-03-21,13,,,31,1,скв.103
2016-03-31,15,,,26,1,скв.103
2016-04-10,6,,,,1,скв.103
2016-04-20,6,,,,1,скв.103
2016-11-10,11,,,28,1,скв.103
2016-11-21,0,,,10,1,скв.103
2016-11-30,2,,,13,1,скв.103
2016-12-10,4,,,23,1,скв.103
2016-12-20,6,,,21,1,скв.103
2016-12-30,1,,,13,1,скв.103
2017-01-10,13,,,12,1,скв.103
2017-01-20,10,,,18,1,скв.103
2017-01-31,12,,,23,1,скв.103
2017-02-10,14,,,23,1,скв.103
2017-02-20,11,,,31,1,скв.103
2017-02-28,11,,,42,1,скв.103
2017-03-10,12,,,34,1,скв.103
2017-03-20,10,,,32,1,скв.103
2017-03-31,8,,,27,1,скв.103
2017-04-10,7,,,,1,скв.103
2017-04-20,9,,,5,1,скв.103
2017-04-30,2,,,,1,скв.103
2018-01-11,0,,,34,1,скв.103
2018-01-22,4,,,39,1,скв.103
2018-01-31,2,,,42,1,скв.103
2018-02-10,4,,,60,1,скв.103
2018-02-20,2,,,57,1,скв.103
2018-03-01,3,,,58,1,скв.103
2018-03-11,8,,,58,1,скв.103
2018-03-20,5,,,48,1,скв.103
2018-03-30,4,,,56,1,скв.103
2018-04-10,1,,,32,1,скв.103
2018-04-20,0,,,,1,скв.103
2018-11-30,13,,,1,1,скв.103
2018-12-11,6,,,19,1,скв.103
2018-12-20,7,,,17,1,скв.103
2018-12-28,14,,,32,1,скв.103
2019-01-10,15,,,58,1,скв.103
2019-01-22,11,,,75,1,скв.103
2019-01-31,18,,,73,1,скв.103
2019-02-10,19,,,81,1,скв.103
2019-02-20,8,,,80,1,скв.103
2019-03-01,3,,,76,1,скв.103
2019-03-11,5,,,86,1,скв.103
2019-03-20,6,,,71,1,скв.103
2019-03-31,1,,,57,1,скв.103
2019-04-11,0,,,40,1,скв.103
2019-04-19,0,,,21,1,скв.103
2019-11-29,11,,,2,1,скв.103
2019-12-11,8,,,1,1,скв.103
2019-12-20,5,,,2,1,скв.103
2019-12-30,8,,,,1,скв.103
1992-01-05,5,,2.8,25,0,106
1992-01-10,3,,1.2,27,0,106
1992-01-20,5,,2.7,37,0,106
1992-01-31,2,,1.6,35,0,106
1992-02-10,2,,1.3,42,0,106
1992-02-20,2,,1.8,53,0,106
1992-02-29,3,,2,61,0,106
1992-03-10,2,1,1.1,51,0,106
1992-03-20,0,,0.2,52,0,106
1992-03-31,1,1,0.6,43,0,106
1992-04-05,0,,0,32,0,106
1992-04-10,0,,0,35,0,106
1992-04-15,0,,0,22,0,106
1992-04-20,0,,0,20,0,106
1992-10-15,3,,0.4,11,0,106
1992-10-25,4,,2.2,,0,106
1992-10-30,3,,2.3,4,0,106
1992-11-05,0,,0,,0,106
1992-11-10,3,,1.9,11,0,106
1992-11-20,1,1,0.5,31,0,106
1992-11-30,2,,0.9,32,0,106
1992-12-10,1,2,0.7,20,0,106
1992-12-20,1,,0.9,18,0,106
1992-12-31,6,,3.6,18,0,106
1993-01-10,5,,3.2,28,0,106
1993-01-20,6,,3.4,49,0,106
1993-01-31,4,,2.9,53,0,106
1993-02-10,4,,2.9,53,0,106
1993-02-20,5,,3.4,73,0,106
1993-02-28,3,,2,81,0,106
1993-03-10,7,,4.2,75,0,106
1993-03-20,8,,5,61,0,106
1993-03-31,3,1,2.6,57,0,106
1993-04-10,2,2,1.6,44,0,106
1993-04-20,1,2,1,23,0,106
1993-04-25,0,,0,,0,106
1993-10-25,2,,1.6,1,0,106
1993-10-31,4,1,2.8,,0,106
1993-11-05,4,,3.8,,0,106
1993-11-10,10,,7.6,,0,106
1993-11-15,15,,12.5,,0,106
1993-11-20,19,,16.6,,0,106
1993-11-30,23,,19.5,1,0,106
1993-12-09,23,,19.9,18,0,106
1993-12-20,26,,18.8,30,0,106
1993-12-31,28,,19.4,44,0,106
1994-01-10,24,,17.5,52,0,106
1994-01-20,25,,17.9,47,0,106
1994-01-31,26,,18.3,66,0,106
1994-02-10,27,,18.7,65,0,106
1994-02-20,25,,20.4,63,0,106
1994-02-28,25,,18,66,0,106
1994-03-09,26,,20.5,71,0,106
1994-03-20,26,,19.4,59,0,106
1994-03-31,28,,21.2,63,0,106
1994-04-10,25,,19.4,26,0,106
1994-04-15,18,3,13,7,0,106
1994-04-20,15,3,10.6,4,0,106
1994-04-25,15,7,11,,0,106
1994-04-30,4,13,2.7,,0,106
1994-05-05,7,5,5.1,,0,106
1994-05-10,2,13,1.3,,0,106
1994-05-15,0,,,,0,106
1994-10-20,4,,2.3,,0,106
1994-10-25,2,2,1.1,,0,106
1994-10-31,0,,,,0,106
1994-11-05,3,,1.1,,0,106
1994-11-10,6,,3.4,,0,106
1994-11-15,9,,5.4,15,0,106
1994-11-20,8,,4.9,3,0,106
1994-11-30,7,,5.2,9,0,106
1994-12-10,8,,5.5,7,0,106
1994-12-20,8,,5.9,16,0,106
1994-12-30,10,,6.5,16,0,106
1995-01-10,9,,6.6,23,0,106
1995-01-20,10,,7.3,25,0,106
1995-01-31,14,,9.7,38,0,106
1995-02-10,13,,10.4,53,0,106
1995-02-20,14,,9.9,41,0,106
1995-02-28,11,,8,47,0,106
1995-03-10,11,,7.7,48,0,106
1995-03-20,12,,8.7,46,0,106
1995-03-31,14,,9.7,61,0,106
1995-04-10,10,3,7.2,55,0,106
1995-04-20,10,3,7.6,24,0,106
1995-04-25,2,5,1.3,,0,106
1995-04-30,,,,,0,106
1995-05-05,,,,,0,106
1995-11-05,3,,1.1,9,0,106
1995-11-10,4,,1.9,6,0,106
1995-11-20,2,,1,23,0,106
1995-11-30,2,,1.4,40,0,106
1995-12-10,1,,0.9,34,0,106
1995-12-20,2,,1.4,44,0,106
1995-12-30,5,,3.1,50,0,106
1996-01-10,4,,2.1,51,0,106
1996-01-20,3,,1.5,50,0,106
1996-01-31,5,,3.8,55,0,106
1996-02-10,5,,3.8,59,0,106
1996-02-20,8,,5.1,74,0,106
1996-02-29,8,,5.1,73,0,106
1996-03-10,8,,5.1,74,0,106
1996-03-20,6,,4.1,69,0,106
1996-03-31,8,,4.1,75,0,106
1996-04-10,3,6,1.3,54,0,106
1996-04-15,3,4,2.2,49,0,106
1996-04-20,2,2,1.3,38,0,106
1996-04-25,2,4,1.1,23,0,106
1996-04-30,0,,,,0,106
1996-11-15,2,,0.6,,0,106
1996-11-25,1,,0.5,2,0,106
1996-11-30,0,,,,0,106
1996-12-11,2,,0.7,,0,106
1996-12-15,3,,0.9,21,0,106
1996-12-20,4,,1.9,29,0,106
1996-12-30,3,,2,36,0,106
1997-01-10,8,,3.8,44,0,106
1997-01-20,4,,2.6,49,0,106
1997-01-31,5,,2.7,58,0,106
1997-02-10,6,,3.3,59,0,106
1997-02-19,7,,2.9,67,0,106
1997-02-28,1,2,0.9,48,0,106
1997-03-10,1,3,0.4,39,0,106
1997-03-20,2,0,0.8,39,0,106
1997-03-31,3,,2.1,49,0,106
1997-04-10,2,,1.4,33,0,106
1997-04-20,3,,2.5,25,0,106
1997-04-25,4,,2.8,19,0,106
1997-04-30,1,1,0.7,,0,106
1997-10-25,0,,,12,0,106
1997-10-31,0,,,5,0,106
1997-11-05,4,,2.8,1,0,106
1997-11-10,3,1,2.4,,0,106
1997-11-15,1,2,1.2,,0,106
1997-11-20,5,,4.1,,0,106
1997-11-25,5,,4.6,,0,106
1997-11-30,7,,4,12,0,106
1997-12-10,6,,3.1,25,0,106
1997-12-20,8,,4.4,21,0,106
1997-12-31,7,,4,30,0,106
1998-01-10,9,,4.5,33,0,106
1998-01-20,7,,4.1,48,0,106
1998-01-31,4,,2.3,57,0,106
1998-02-10,6,,4,60,0,106
1998-02-20,7,,4.5,59,0,106
1998-02-28,4,,3.7,44,0,106
1998-03-10,6,,4,62,0,106
1998-03-20,5,,4.1,68,0,106
1998-03-31,2,,1.4,62,0,106
1998-04-10,2,1,1.4,63,0,106
1998-04-20,3,,1.7,41,0,106
1998-04-25,2,1,2.1,24,0,106
1998-04-30,0,,,,0,106
1998-11-05,0,,0,,0,106
1998-11-10,7,,4.2,4,0,106
1998-11-20,9,,5.7,5,0,106
1998-11-30,10,,6.1,8,0,106
1998-12-10,12,,7.9,19,0,106
1998-12-20,7,,4.5,9,0,106
1998-12-31,12,,8.6,20,0,106
1999-01-10,14,,10,32,0,106
1999-01-20,14,,9.4,34,0,106
1999-01-31,15,,11.7,36,0,106
1999-02-10,15,,13.6,54,0,106
1999-02-20,16,,13.7,53,0,106
1999-02-28,16,,11.2,58,0,106
1999-03-10,16,,12,62,0,106
1999-03-20,17,,14.4,56,0,106
1999-03-31,16,,13.8,41,0,106
1999-04-10,15,,12.1,24,0,106
1999-04-15,10,2,7.9,12,0,106
1999-04-20,3,7,2,,0,106
1999-04-25,,,,,0,106
1999-04-30,3,,1.1,,0,106
1999-05-05,5,,1.7,,0,106
1999-05-10,3,,0.9,,0,106
1999-11-10,4,,1.4,,0,106
1999-11-15,4,,1.3,9,0,106
1999-11-20,6,,3,6,0,106
1999-11-30,4,,1.3,,0,106
1999-12-10,4,,2.9,15,0,106
1999-12-20,4,,3.1,14,0,106
1999-12-31,7,,4.2,22,0,106
2000-01-10,6,,2.8,17,0,106
2000-01-20,6,,3.6,28,0,106
2000-01-31,7,,4.9,32,0,106
2000-02-10,6,,2.6,38,0,106
2000-02-20,2,,1.6,42,0,106
2000-02-29,5,2,4.1,36,0,106
2000-03-10,1,1,0.9,48,0,106
2000-03-20,3,,2.2,54,0,106
2000-03-31,2,1,1.6,50,0,106
2000-04-10,3,,1.9,32,0,106
2000-04-15,1,2,0.5,18,0,106
2000-04-20,0,,,,0,106
2000-04-25,,,,,0,106
2000-11-25,4,,,,0,106
2000-11-30,7,,,,0,106
2000-12-05,1,,,,0,106
2000-12-10,0,,,,0,106
2000-12-15,0,,,,0,106
2000-12-20,6,,,,0,106
2000-12-25,7,,,16,0,106
2000-12-30,9,,,12,0,106
2001-01-10,8,,,17,0,106
2001-01-20,7,,,23,0,106
2001-01-31,8,,,28,0,106
2001-02-10,9,,,32,0,106
2001-02-20,9,,,38,0,106
2001-02-28,13,,,52,0,106
2001-03-10,13,,,61,0,106
2001-03-15,7,2,,41,0,106
2001-03-20,9,,,44,0,106
2001-03-31,11,,,42,0,106
2001-04-05,7,,,30,0,106
2001-04-10,6,,,6,0,106
2001-04-16,4,6,,9,0,106
2001-04-20,2,7,,,0,106
2001-04-25,0,,,,0,106
2001-11-20,3,,,18,0,106
2001-11-30,4,,,22,0,106
2001-12-10,9,,,21,0,106
2001-12-20,14,,,42,0,106
2001-12-31,8,,,55,0,106
2002-01-10,10,,,51,0,106
2002-01-20,8,,,46,0,106
2002-01-31,2,,,60,0,106
2002-02-10,1,,,36,0,106
2002-02-20,0,,,41,0,106
2002-02-28,3,,,47,0,106
2002-03-10,7,,,63,0,106
2002-03-21,4,,,53,0,106
2002-03-31,6,,,37,0,106
2002-04-05,4,,,35,0,106
2002-04-10,2,,,25,0,106
2002-04-16,0,,,13,0,106
2002-04-20,0,,,0,0,106
2002-10-10,0,,,14,0,106
2002-10-15,3,,,6,0,106
2002-10-20,3,,,10,0,106
2002-10-25,8,,,7,0,106
2002-10-31,0,,,3,0,106
2002-11-05,3,,,6,0,106
2002-11-10,1,,,12,0,106
2002-11-20,5,,,12,0,106
2002-11-30,5,,,13,0,106
2002-12-10,8,,,21,0,106
2002-12-20,9,,,26,0,106
2002-12-30,12,,,39,0,106
2003-01-10,16,,,40,0,106
2003-01-20,13,,,51,0,106
2003-01-31,15,,,58,0,106
2003-02-10,15,,,68,0,106
2003-02-20,17,,,64,0,106
2003-02-28,13,,,63,0,106
2003-03-10,15,,,62,0,106
2003-03-20,14,,,58,0,106
2003-03-31,13,,,47,0,106
2003-04-10,11,,,54,0,106
2003-04-15,10,,,49,0,106
2003-04-20,3,,,21,0,106
2003-04-25,2,,,,0,106
2003-04-30,0,,,,0,106
2003-10-20,3,,,,0,106
2003-10-25,6,,,7,0,106
2003-10-31,4,,,,0,106
2003-11-20,0,,,8,0,106
