# DATE_TIME format is %Y-%m-%d,,,,,
# DEPTH is the measurement depth under the peat surface (cm),,,,,
# PEAT_TEMP is the peat temperature (degree Celsuis),,,,,
# OBS_TYPE is the daily average,,,,,
# SITE is the observation site: valid values are 1 or 2,,,,,
# QC is the quality control: 1 - ready-to-use value; 0 - unreliable value,,,,,
DATE_TIME,DEPTH,PEAT_TEMP,OBS_TYPE,SITE,QC
1956-06-18,20,13.5,avg,PT1,0
1956-06-18,40,11.7,avg,PT1,0
1956-06-18,80,7.4,avg,PT1,0
1956-06-18,160,4.3,avg,PT1,0
1956-06-19,20,13.5,avg,PT1,0
1956-06-19,40,11.7,avg,PT1,0
1956-06-19,80,7.7,avg,PT1,0
1956-06-19,160,4.4,avg,PT1,0
1956-06-20,20,14,avg,PT1,0
1956-06-20,40,11.9,avg,PT1,0
1956-06-20,80,7.7,avg,PT1,0
1956-06-20,160,4.6,avg,PT1,0
1956-06-21,20,14.5,avg,PT1,0
1956-06-21,40,12.1,avg,PT1,0
1956-06-21,80,7.8,avg,PT1,0
1956-06-21,160,4.8,avg,PT1,0
1956-06-22,20,15,avg,PT1,0
1956-06-22,40,12.3,avg,PT1,0
1956-06-22,80,7.9,avg,PT1,0
1956-06-22,160,4.8,avg,PT1,0
1956-06-23,20,15.5,avg,PT1,0
1956-06-23,40,12.6,avg,PT1,0
1956-06-23,80,8,avg,PT1,0
1956-06-23,160,4.8,avg,PT1,0
1956-06-24,20,15.2,avg,PT1,0
1956-06-24,40,12.9,avg,PT1,0
1956-06-24,80,8.2,avg,PT1,0
1956-06-24,160,4.9,avg,PT1,0
1956-06-25,20,15.2,avg,PT1,0
1956-06-25,40,13,avg,PT1,0
1956-06-25,80,8.3,avg,PT1,0
1956-06-25,160,4.9,avg,PT1,0
1956-06-26,20,15.3,avg,PT1,0
1956-06-26,40,13.1,avg,PT1,0
1956-06-26,80,8.5,avg,PT1,0
1956-06-26,160,4.9,avg,PT1,0
1956-06-27,20,15.3,avg,PT1,0
1956-06-27,40,13.2,avg,PT1,0
1956-06-27,80,8.5,avg,PT1,0
1956-06-27,160,5,avg,PT1,0
1956-06-28,20,15.1,avg,PT1,0
1956-06-28,40,13.2,avg,PT1,0
1956-06-28,80,8.6,avg,PT1,0
1956-06-28,160,5,avg,PT1,0
1956-06-29,20,14.6,avg,PT1,0
1956-06-29,40,13.2,avg,PT1,0
1956-06-29,80,8.7,avg,PT1,0
1956-06-29,160,5.1,avg,PT1,0
1956-06-30,20,14.4,avg,PT1,0
1956-06-30,40,13.2,avg,PT1,0
1956-06-30,80,8.8,avg,PT1,0
1956-06-30,160,5.1,avg,PT1,0
1956-07-01,20,14.1,avg,PT1,0
1956-07-01,40,13.1,avg,PT1,0
1956-07-01,80,9.2,avg,PT1,0
1956-07-01,160,5.2,avg,PT1,0
1956-07-02,20,13.9,avg,PT1,0
1956-07-02,40,12.8,avg,PT1,0
1956-07-02,80,9.2,avg,PT1,0
1956-07-02,160,5.2,avg,PT1,0
1956-07-03,20,14.2,avg,PT1,0
1956-07-03,40,12.8,avg,PT1,0
1956-07-03,80,9.3,avg,PT1,0
1956-07-03,160,5.3,avg,PT1,0
1956-07-04,20,14.5,avg,PT1,0
1956-07-04,40,12.7,avg,PT1,0
1956-07-04,80,9.3,avg,PT1,0
1956-07-04,160,5.3,avg,PT1,0
1956-07-05,20,15.2,avg,PT1,0
1956-07-05,40,13,avg,PT1,0
1956-07-05,80,9.4,avg,PT1,0
1956-07-05,160,5.5,avg,PT1,0
1956-07-06,20,15.3,avg,PT1,0
1956-07-06,40,13.2,avg,PT1,0
1956-07-06,80,9.4,avg,PT1,0
1956-07-06,160,5.5,avg,PT1,0
1956-07-07,20,15.8,avg,PT1,0
1956-07-07,40,13.5,avg,PT1,0
1956-07-07,80,9.9,avg,PT1,0
1956-07-07,160,5.5,avg,PT1,0
1956-07-08,20,15.6,avg,PT1,0
1956-07-08,40,13.7,avg,PT1,0
1956-07-08,80,9.9,avg,PT1,0
1956-07-08,160,5.7,avg,PT1,0
1956-07-09,20,15.1,avg,PT1,0
1956-07-09,40,13.7,avg,PT1,0
1956-07-09,80,10,avg,PT1,0
1956-07-09,160,6,avg,PT1,0
1956-07-10,20,14.8,avg,PT1,0
1956-07-10,40,13.7,avg,PT1,0
1956-07-10,80,10,avg,PT1,0
1956-07-10,160,6,avg,PT1,0
1956-07-11,20,14.7,avg,PT1,0
1956-07-11,40,14,avg,PT1,0
1956-07-11,80,10.2,avg,PT1,0
1956-07-11,160,6.2,avg,PT1,0
1956-07-12,20,15.5,avg,PT1,0
1956-07-12,40,13.9,avg,PT1,0
1956-07-12,80,10.3,avg,PT1,0
1956-07-12,160,6.2,avg,PT1,0
1956-07-13,20,15.3,avg,PT1,0
1956-07-13,40,13.6,avg,PT1,0
1956-07-13,80,10.3,avg,PT1,0
1956-07-13,160,6.2,avg,PT1,0
1956-07-14,20,15.1,avg,PT1,0
1956-07-14,40,13.6,avg,PT1,0
1956-07-14,80,10.3,avg,PT1,0
1956-07-14,160,6.2,avg,PT1,0
1956-07-15,20,15.2,avg,PT1,0
1956-07-15,40,13.7,avg,PT1,0
1956-07-15,80,10.5,avg,PT1,0
1956-07-15,160,6.3,avg,PT1,0
1956-07-16,20,14.9,avg,PT1,0
1956-07-16,40,13.7,avg,PT1,0
1956-07-16,80,10.4,avg,PT1,0
1956-07-16,160,6.3,avg,PT1,0
1956-07-17,20,14.9,avg,PT1,0
1956-07-17,40,13.7,avg,PT1,0
1956-07-17,80,10.6,avg,PT1,0
1956-07-17,160,6.4,avg,PT1,0
1956-07-18,20,14.6,avg,PT1,0
1956-07-18,40,13.6,avg,PT1,0
1956-07-18,80,10.6,avg,PT1,0
1956-07-18,160,6.4,avg,PT1,0
1956-07-19,20,14.4,avg,PT1,0
1956-07-19,40,13.6,avg,PT1,0
1956-07-19,80,10.6,avg,PT1,0
1956-07-19,160,6.5,avg,PT1,0
1956-07-20,20,14.1,avg,PT1,0
1956-07-20,40,13.4,avg,PT1,0
1956-07-20,80,10.7,avg,PT1,0
1956-07-20,160,6.6,avg,PT1,0
1956-07-21,20,13.7,avg,PT1,0
1956-07-21,40,13.2,avg,PT1,0
1956-07-21,80,10.7,avg,PT1,0
1956-07-21,160,6.6,avg,PT1,0
1956-07-22,20,13.5,avg,PT1,0
1956-07-22,40,12.9,avg,PT1,0
1956-07-22,80,10.7,avg,PT1,0
1956-07-22,160,6.6,avg,PT1,0
1956-07-23,20,13.1,avg,PT1,0
1956-07-23,40,12.7,avg,PT1,0
1956-07-23,80,10.7,avg,PT1,0
1956-07-23,160,6.7,avg,PT1,0
1956-07-24,20,13.4,avg,PT1,0
1956-07-24,40,12.6,avg,PT1,0
1956-07-24,80,10.6,avg,PT1,0
1956-07-24,160,6.7,avg,PT1,0
1956-07-25,20,13.2,avg,PT1,0
1956-07-25,40,12.5,avg,PT1,0
1956-07-25,80,10.7,avg,PT1,0
1956-07-25,160,6.8,avg,PT1,0
1956-07-26,20,13.3,avg,PT1,0
1956-07-26,40,12.5,avg,PT1,0
1956-07-26,80,10.7,avg,PT1,0
1956-07-26,160,6.9,avg,PT1,0
1956-07-27,20,13.3,avg,PT1,0
1956-07-27,40,12.4,avg,PT1,0
1956-07-27,80,10.6,avg,PT1,0
1956-07-27,160,7,avg,PT1,0
1956-07-28,20,13.1,avg,PT1,0
1956-07-28,40,12.3,avg,PT1,0
1956-07-28,80,10.7,avg,PT1,0
1956-07-28,160,7.1,avg,PT1,0
1956-07-29,20,13.4,avg,PT1,0
1956-07-29,40,12.2,avg,PT1,0
1956-07-29,80,10.6,avg,PT1,0
1956-07-29,160,7,avg,PT1,0
1956-07-30,20,13.7,avg,PT1,0
1956-07-30,40,12.2,avg,PT1,0
1956-07-30,80,10.5,avg,PT1,0
1956-07-30,160,7,avg,PT1,0
1956-07-31,20,14.4,avg,PT1,0
1956-07-31,40,12.6,avg,PT1,0
1956-07-31,80,10.6,avg,PT1,0
1956-07-31,160,7.1,avg,PT1,0
1956-08-01,20,14.1,avg,PT1,0
1956-08-01,40,12.7,avg,PT1,0
1956-08-01,80,10.5,avg,PT1,0
1956-08-01,160,7.1,avg,PT1,0
1956-08-02,20,14.4,avg,PT1,0
1956-08-02,40,12.9,avg,PT1,0
1956-08-02,80,10.6,avg,PT1,0
1956-08-02,160,7.3,avg,PT1,0
1956-08-03,20,14.2,avg,PT1,0
1956-08-03,40,13,avg,PT1,0
1956-08-03,80,10.6,avg,PT1,0
1956-08-03,160,7.2,avg,PT1,0
1956-08-04,20,14.4,avg,PT1,0
1956-08-04,40,13,avg,PT1,0
1956-08-04,80,10.7,avg,PT1,0
1956-08-04,160,7.3,avg,PT1,0
1956-08-05,20,14.3,avg,PT1,0
1956-08-05,40,13,avg,PT1,0
1956-08-05,80,10.7,avg,PT1,0
1956-08-05,160,7.2,avg,PT1,0
1956-08-06,20,14.3,avg,PT1,0
1956-08-06,40,13,avg,PT1,0
1956-08-06,80,10.8,avg,PT1,0
1956-08-06,160,7.4,avg,PT1,0
1956-08-07,20,14.3,avg,PT1,0
1956-08-07,40,13,avg,PT1,0
1956-08-07,80,10.8,avg,PT1,0
1956-08-07,160,7.3,avg,PT1,0
1956-08-08,20,14.4,avg,PT1,0
1956-08-08,40,12.9,avg,PT1,0
1956-08-08,80,10.8,avg,PT1,0
1956-08-08,160,7.4,avg,PT1,0
1956-08-09,20,14.2,avg,PT1,0
1956-08-09,40,13,avg,PT1,0
1956-08-09,80,10.8,avg,PT1,0
1956-08-09,160,7.3,avg,PT1,0
1956-08-10,20,13.7,avg,PT1,0
1956-08-10,40,13,avg,PT1,0
1956-08-10,80,10.9,avg,PT1,0
1956-08-10,160,7.4,avg,PT1,0
1956-08-11,20,13.3,avg,PT1,0
1956-08-11,40,12.8,avg,PT1,0
1956-08-11,80,10.8,avg,PT1,0
1956-08-11,160,7.3,avg,PT1,0
1956-08-12,20,13.1,avg,PT1,0
1956-08-12,40,12.6,avg,PT1,0
1956-08-12,80,10.8,avg,PT1,0
1956-08-12,160,7.4,avg,PT1,0
1956-08-13,20,13.1,avg,PT1,0
1956-08-13,40,12.4,avg,PT1,0
1956-08-13,80,10.9,avg,PT1,0
1956-08-13,160,7.4,avg,PT1,0
1956-08-14,20,13.1,avg,PT1,0
1956-08-14,40,12.4,avg,PT1,0
1956-08-14,80,10.9,avg,PT1,0
1956-08-14,160,7.5,avg,PT1,0
1956-08-15,20,13,avg,PT1,0
1956-08-15,40,12.3,avg,PT1,0
1956-08-15,80,10.8,avg,PT1,0
1956-08-15,160,7.4,avg,PT1,0
1956-08-16,20,13.1,avg,PT1,0
1956-08-16,40,12.3,avg,PT1,0
1956-08-16,80,10.9,avg,PT1,0
1956-08-16,160,7.7,avg,PT1,0
1956-08-17,20,13.3,avg,PT1,0
1956-08-17,40,12.2,avg,PT1,0
1956-08-17,80,10.9,avg,PT1,0
1956-08-17,160,7.6,avg,PT1,0
1956-08-18,20,13.3,avg,PT1,0
1956-08-18,40,12.3,avg,PT1,0
1956-08-18,80,11,avg,PT1,0
1956-08-18,160,7.7,avg,PT1,0
1956-08-19,20,12.7,avg,PT1,0
1956-08-19,40,12.3,avg,PT1,0
1956-08-19,80,10.8,avg,PT1,0
1956-08-19,160,7.6,avg,PT1,0
1956-08-20,20,13,avg,PT1,0
1956-08-20,40,12.1,avg,PT1,0
1956-08-20,80,10.9,avg,PT1,0
1956-08-20,160,7.6,avg,PT1,0
1956-08-21,20,13.5,avg,PT1,0
1956-08-21,40,12,avg,PT1,0
1956-08-21,80,10.8,avg,PT1,0
1956-08-21,160,7.7,avg,PT1,0
1956-08-22,20,13.2,avg,PT1,0
1956-08-22,40,12.4,avg,PT1,0
1956-08-22,80,10.8,avg,PT1,0
1956-08-22,160,7.7,avg,PT1,0
1956-08-23,20,12.8,avg,PT1,0
1956-08-23,40,12.2,avg,PT1,0
1956-08-23,80,10.8,avg,PT1,0
1956-08-23,160,7.7,avg,PT1,0
1956-08-24,20,13,avg,PT1,0
1956-08-24,40,12.1,avg,PT1,0
1956-08-24,80,10.8,avg,PT1,0
1956-08-24,160,7.7,avg,PT1,0
1956-08-25,20,13.3,avg,PT1,0
1956-08-25,40,12.2,avg,PT1,0
1956-08-25,80,10.9,avg,PT1,0
1956-08-25,160,7.9,avg,PT1,0
1956-08-26,20,13.1,avg,PT1,0
1956-08-26,40,12.3,avg,PT1,0
1956-08-26,80,10.9,avg,PT1,0
1956-08-26,160,7.8,avg,PT1,0
1956-08-27,20,13.1,avg,PT1,0
1956-08-27,40,12.2,avg,PT1,0
1956-08-27,80,11.2,avg,PT1,0
1956-08-27,160,7.8,avg,PT1,0
1956-08-28,20,12.8,avg,PT1,0
1956-08-28,40,12,avg,PT1,0
1956-08-28,80,10.9,avg,PT1,0
1956-08-28,160,7.8,avg,PT1,0
1956-08-29,20,12.8,avg,PT1,0
1956-08-29,40,12,avg,PT1,0
1956-08-29,80,10.9,avg,PT1,0
1956-08-29,160,7.8,avg,PT1,0
1956-08-30,20,12.4,avg,PT1,0
1956-08-30,40,12,avg,PT1,0
1956-08-30,80,11,avg,PT1,0
1956-08-30,160,8,avg,PT1,0
1956-08-31,20,12.5,avg,PT1,0
1956-08-31,40,12,avg,PT1,0
1956-08-31,80,11.2,avg,PT1,0
1956-08-31,160,8.1,avg,PT1,0
1956-09-01,20,12.3,avg,PT1,0
1956-09-01,40,11.9,avg,PT1,0
1956-09-01,80,11,avg,PT1,0
1956-09-01,160,8.1,avg,PT1,0
1956-09-02,20,11.8,avg,PT1,0
1956-09-02,40,11.6,avg,PT1,0
1956-09-02,80,10.9,avg,PT1,0
1956-09-02,160,8,avg,PT1,0
1956-09-03,20,11.7,avg,PT1,0
1956-09-03,40,11.6,avg,PT1,0
1956-09-03,80,10.9,avg,PT1,0
1956-09-03,160,8.1,avg,PT1,0
1956-09-04,20,11.6,avg,PT1,0
1956-09-04,40,11.3,avg,PT1,0
1956-09-04,80,10.7,avg,PT1,0
1956-09-04,160,8,avg,PT1,0
1956-09-05,20,11.5,avg,PT1,0
1956-09-05,40,11,avg,PT1,0
1956-09-05,80,10.6,avg,PT1,0
1956-09-05,160,7.8,avg,PT1,0
1956-09-06,20,9.4,avg,PT1,0
1956-09-06,40,9.6,avg,PT1,0
1956-09-06,80,9.8,avg,PT1,0
1956-09-06,160,7.8,avg,PT1,0
1956-09-07,20,9.8,avg,PT1,0
1956-09-07,40,10.4,avg,PT1,0
1956-09-07,80,9.9,avg,PT1,0
1956-09-07,160,7.8,avg,PT1,0
1956-09-08,20,9.6,avg,PT1,0
1956-09-08,40,9.9,avg,PT1,0
1956-09-08,80,10,avg,PT1,0
1956-09-08,160,7,avg,PT1,0
1956-09-09,20,10.3,avg,PT1,0
1956-09-09,40,10.8,avg,PT1,0
1956-09-09,80,10.2,avg,PT1,0
1956-09-09,160,7.8,avg,PT1,0
1956-09-10,20,9.5,avg,PT1,0
1956-09-10,40,10.3,avg,PT1,0
1956-09-10,80,10.3,avg,PT1,0
1956-09-10,160,8,avg,PT1,0
1956-09-11,20,9.5,avg,PT1,0
1956-09-11,40,10.1,avg,PT1,0
1956-09-11,80,10.3,avg,PT1,0
1956-09-11,160,8.1,avg,PT1,0
1956-09-12,20,9.6,avg,PT1,0
1956-09-12,40,10,avg,PT1,0
1956-09-12,80,10.2,avg,PT1,0
1956-09-12,160,8.1,avg,PT1,0
1956-09-13,20,9.6,avg,PT1,0
1956-09-13,40,9.9,avg,PT1,0
1956-09-13,80,10.1,avg,PT1,0
1956-09-13,160,8,avg,PT1,0
1956-09-14,20,9.7,avg,PT1,0
1956-09-14,40,10,avg,PT1,0
1956-09-14,80,10,avg,PT1,0
1956-09-14,160,8,avg,PT1,0
1956-09-15,20,9.5,avg,PT1,0
1956-09-15,40,9.8,avg,PT1,0
1956-09-15,80,10,avg,PT1,0
1956-09-15,160,8.2,avg,PT1,0
1956-09-16,20,9.5,avg,PT1,0
1956-09-16,40,9.8,avg,PT1,0
1956-09-16,80,10,avg,PT1,0
1956-09-16,160,8.1,avg,PT1,0
1956-09-17,20,9.1,avg,PT1,0
1956-09-17,40,9.6,avg,PT1,0
1956-09-17,80,9.9,avg,PT1,0
1956-09-17,160,8.1,avg,PT1,0
1956-09-18,20,8.7,avg,PT1,0
1956-09-18,40,9.5,avg,PT1,0
1956-09-18,80,9.8,avg,PT1,0
1956-09-18,160,8.2,avg,PT1,0
1956-09-19,20,8.5,avg,PT1,0
1956-09-19,40,9.4,avg,PT1,0
1956-09-19,80,9.7,avg,PT1,0
1956-09-19,160,8.1,avg,PT1,0
1956-09-20,20,8.6,avg,PT1,0
1956-09-20,40,9.1,avg,PT1,0
1956-09-20,80,9.8,avg,PT1,0
1956-09-20,160,8.1,avg,PT1,0
1956-09-21,20,8.7,avg,PT1,0
1956-09-21,40,8.9,avg,PT1,0
1956-09-21,80,9.6,avg,PT1,0
1956-09-21,160,8,avg,PT1,0
1956-09-22,20,8.5,avg,PT1,0
1956-09-22,40,9,avg,PT1,0
1956-09-22,80,9.6,avg,PT1,0
1956-09-22,160,8.1,avg,PT1,0
1956-09-23,20,8,avg,PT1,0
1956-09-23,40,8.8,avg,PT1,0
1956-09-23,80,9.3,avg,PT1,0
1956-09-23,160,8,avg,PT1,0
1956-09-24,20,7.3,avg,PT1,0
1956-09-24,40,8.6,avg,PT1,0
1956-09-24,80,9.3,avg,PT1,0
1956-09-24,160,8,avg,PT1,0
1956-09-25,20,7.1,avg,PT1,0
1956-09-25,40,8.1,avg,PT1,0
1956-09-25,80,9.2,avg,PT1,0
1956-09-25,160,8,avg,PT1,0
1956-09-26,20,7.7,avg,PT1,0
1956-09-26,40,8.1,avg,PT1,0
1956-09-26,80,9.2,avg,PT1,0
1956-09-26,160,8.1,avg,PT1,0
1956-09-27,20,7.7,avg,PT1,0
1956-09-27,40,8.1,avg,PT1,0
1956-09-27,80,9.1,avg,PT1,0
1956-09-27,160,8.1,avg,PT1,0
1956-09-28,20,7.3,avg,PT1,0
1956-09-28,40,7.9,avg,PT1,0
1956-09-28,80,8.8,avg,PT1,0
1956-09-28,160,7.9,avg,PT1,0
1956-09-29,20,8.3,avg,PT1,0
1956-09-29,40,8.3,avg,PT1,0
1956-09-29,80,9.5,avg,PT1,0
1956-09-29,160,8.1,avg,PT1,0
1956-09-30,20,8.3,avg,PT1,0
1956-09-30,40,8,avg,PT1,0
1956-09-30,80,8.6,avg,PT1,0
1956-09-30,160,8,avg,PT1,0
1957-01-01,20,0.4,avg,PT1,0
1957-01-01,40,1,avg,PT1,0
1957-01-01,80,2.9,avg,PT1,0
1957-01-01,160,4.9,avg,PT1,0
1957-01-02,20,0.5,avg,PT1,0
1957-01-02,40,1.1,avg,PT1,0
1957-01-02,80,3,avg,PT1,0
1957-01-02,160,5,avg,PT1,0
1957-01-03,20,0.5,avg,PT1,0
1957-01-03,40,1.2,avg,PT1,0
1957-01-03,80,3,avg,PT1,0
1957-01-03,160,4.9,avg,PT1,0
1957-01-04,20,0.5,avg,PT1,0
1957-01-04,40,1.1,avg,PT1,0
1957-01-04,80,3,avg,PT1,0
1957-01-04,160,4.9,avg,PT1,0
1957-01-05,20,0.6,avg,PT1,0
1957-01-05,40,1.1,avg,PT1,0
1957-01-05,80,3,avg,PT1,0
1957-01-05,160,4.9,avg,PT1,0
1957-01-06,20,0.7,avg,PT1,0
1957-01-06,40,1.1,avg,PT1,0
1957-01-06,80,3,avg,PT1,0
1957-01-06,160,4.8,avg,PT1,0
1957-01-07,20,0.5,avg,PT1,0
1957-01-07,40,1,avg,PT1,0
1957-01-07,80,3.1,avg,PT1,0
1957-01-07,160,4.9,avg,PT1,0
1957-01-08,20,0.3,avg,PT1,0
1957-01-08,40,1,avg,PT1,0
1957-01-08,80,3.1,avg,PT1,0
1957-01-08,160,4.8,avg,PT1,0
1957-01-09,20,1,avg,PT1,0
1957-01-09,40,1,avg,PT1,0
1957-01-09,80,3.1,avg,PT1,0
1957-01-09,160,4.8,avg,PT1,0
1957-01-10,20,0.8,avg,PT1,0
1957-01-10,40,0.9,avg,PT1,0
1957-01-10,80,2.9,avg,PT1,0
1957-01-10,160,4.8,avg,PT1,0
1957-01-11,20,0.4,avg,PT1,0
1957-01-11,40,0.9,avg,PT1,0
1957-01-11,80,2.8,avg,PT1,0
1957-01-11,160,4.7,avg,PT1,0
1957-01-12,20,0.3,avg,PT1,0
1957-01-12,40,0.8,avg,PT1,0
1957-01-12,80,2.7,avg,PT1,0
1957-01-12,160,4.5,avg,PT1,0
1957-01-13,20,0.2,avg,PT1,0
1957-01-13,40,0.7,avg,PT1,0
1957-01-13,80,2.7,avg,PT1,0
1957-01-13,160,4.5,avg,PT1,0
1957-01-14,20,0.4,avg,PT1,0
1957-01-14,40,0.8,avg,PT1,0
1957-01-14,80,2.7,avg,PT1,0
1957-01-14,160,4.6,avg,PT1,0
1957-01-15,20,0.4,avg,PT1,0
1957-01-15,40,0.7,avg,PT1,0
1957-01-15,80,2.8,avg,PT1,0
1957-01-15,160,4.6,avg,PT1,0
1957-01-16,20,0.5,avg,PT1,0
1957-01-16,40,0.8,avg,PT1,0
1957-01-16,80,2.9,avg,PT1,0
1957-01-16,160,4.6,avg,PT1,0
1957-01-17,20,0.6,avg,PT1,0
1957-01-17,40,0.9,avg,PT1,0
1957-01-17,80,2.8,avg,PT1,0
1957-01-17,160,4.6,avg,PT1,0
1957-01-18,20,0.7,avg,PT1,0
1957-01-18,40,0.6,avg,PT1,0
1957-01-18,80,2.6,avg,PT1,0
1957-01-18,160,4.3,avg,PT1,0
1957-01-19,20,0.2,avg,PT1,0
1957-01-19,40,0.4,avg,PT1,0
1957-01-19,80,2.5,avg,PT1,0
1957-01-19,160,4.1,avg,PT1,0
1957-01-20,20,0.6,avg,PT1,0
1957-01-20,40,0.6,avg,PT1,0
1957-01-20,80,2.7,avg,PT1,0
1957-01-20,160,4.4,avg,PT1,0
1957-01-21,20,0.6,avg,PT1,0
1957-01-21,40,0.6,avg,PT1,0
1957-01-21,80,2.6,avg,PT1,0
1957-01-21,160,4.2,avg,PT1,0
1957-01-22,20,0.4,avg,PT1,0
1957-01-22,40,0.4,avg,PT1,0
1957-01-22,80,2.4,avg,PT1,0
1957-01-22,160,4,avg,PT1,0
1957-01-23,20,0.4,avg,PT1,0
1957-01-23,40,0.5,avg,PT1,0
1957-01-23,80,2.4,avg,PT1,0
1957-01-23,160,4,avg,PT1,0
1957-01-24,20,0.2,avg,PT1,0
1957-01-24,40,0.4,avg,PT1,0
1957-01-24,80,2.3,avg,PT1,0
1957-01-24,160,4,avg,PT1,0
1957-01-25,20,0.2,avg,PT1,0
1957-01-25,40,0.3,avg,PT1,0
1957-01-25,80,2.2,avg,PT1,0
1957-01-25,160,3.9,avg,PT1,0
1957-01-26,20,0.2,avg,PT1,0
1957-01-26,40,0.3,avg,PT1,0
1957-01-26,80,2.2,avg,PT1,0
1957-01-26,160,3.9,avg,PT1,0
1957-01-27,20,0.4,avg,PT1,0
1957-01-27,40,0.3,avg,PT1,0
1957-01-27,80,2.3,avg,PT1,0
1957-01-27,160,4,avg,PT1,0
1957-01-28,20,0.4,avg,PT1,0
1957-01-28,40,0.3,avg,PT1,0
1957-01-28,80,2.1,avg,PT1,0
1957-01-28,160,3.9,avg,PT1,0
1957-01-29,20,0.4,avg,PT1,0
1957-01-29,40,0.4,avg,PT1,0
1957-01-29,80,2.2,avg,PT1,0
1957-01-29,160,3.8,avg,PT1,0
1957-01-30,20,0.1,avg,PT1,0
1957-01-30,40,0.3,avg,PT1,0
1957-01-30,80,2.1,avg,PT1,0
1957-01-30,160,3.8,avg,PT1,0
1957-01-31,20,0.3,avg,PT1,0
1957-01-31,40,0.4,avg,PT1,0
1957-01-31,80,2.1,avg,PT1,0
1957-01-31,160,3.8,avg,PT1,0
1957-02-01,20,0.2,avg,PT1,0
1957-02-01,40,0.4,avg,PT1,0
1957-02-01,80,2.2,avg,PT1,0
1957-02-01,160,3.7,avg,PT1,0
1957-02-02,20,0.5,avg,PT1,0
1957-02-02,40,0.5,avg,PT1,0
1957-02-02,80,2.3,avg,PT1,0
1957-02-02,160,3.9,avg,PT1,0
1957-02-03,20,0.6,avg,PT1,0
1957-02-03,40,0.6,avg,PT1,0
1957-02-03,80,2.5,avg,PT1,0
1957-02-03,160,4.3,avg,PT1,0
1957-02-04,20,0.8,avg,PT1,0
1957-02-04,40,0.8,avg,PT1,0
1957-02-04,80,2.5,avg,PT1,0
1957-02-04,160,4.2,avg,PT1,0
1957-02-05,20,1,avg,PT1,0
1957-02-05,40,0.9,avg,PT1,0
1957-02-05,80,2.7,avg,PT1,0
1957-02-05,160,4.3,avg,PT1,0
1957-02-06,20,0.5,avg,PT1,0
1957-02-06,40,0.2,avg,PT1,0
1957-02-07,20,0.1,avg,PT1,0
1957-02-07,40,-0.1,avg,PT1,0
1957-02-08,20,0.5,avg,PT1,0
1957-02-08,40,0.5,avg,PT1,0
1957-02-08,80,2.3,avg,PT1,0
1957-02-08,160,3.9,avg,PT1,0
1957-02-09,20,0.3,avg,PT1,0
1957-02-09,40,0.6,avg,PT1,0
1957-02-09,80,2.3,avg,PT1,0
1957-02-09,160,4,avg,PT1,0
1957-02-10,20,0,avg,PT1,0
1957-02-10,40,0,avg,PT1,0
1957-02-11,20,-0.3,avg,PT1,0
1957-02-11,40,-0.1,avg,PT1,0
1957-02-12,20,-0.2,avg,PT1,0
1957-02-12,40,-0.1,avg,PT1,0
1957-02-13,20,-0.2,avg,PT1,0
1957-02-13,40,0.1,avg,PT1,0
1957-02-14,20,0.3,avg,PT1,0
1957-02-14,40,0,avg,PT1,0
1957-02-21,20,0.7,avg,PT1,0
1957-02-21,40,0.7,avg,PT1,0
1957-02-22,20,0.6,avg,PT1,0
1957-02-22,40,0.7,avg,PT1,0
1957-02-23,20,0.7,avg,PT1,0
1957-02-23,40,0.7,avg,PT1,0
1957-02-24,20,0.7,avg,PT1,0
1957-02-24,40,0.7,avg,PT1,0
1957-02-25,20,0.5,avg,PT1,0
1957-02-25,40,0.7,avg,PT1,0
1957-02-26,20,0.5,avg,PT1,0
1957-02-26,40,0.6,avg,PT1,0
1957-02-27,20,0.4,avg,PT1,0
1957-02-27,40,0.5,avg,PT1,0
1957-02-28,20,0.3,avg,PT1,0
1957-02-28,40,0.6,avg,PT1,0
1957-03-01,20,0.4,avg,PT1,0
1957-03-01,40,0.6,avg,PT1,0
1957-03-01,80,2.1,avg,PT1,0
1957-03-01,160,3.8,avg,PT1,0
1957-03-02,20,0.5,avg,PT1,0
1957-03-02,40,0.5,avg,PT1,0
1957-03-02,80,2.1,avg,PT1,0
1957-03-02,160,3.7,avg,PT1,0
1957-03-03,20,0.3,avg,PT1,0
1957-03-03,40,0.5,avg,PT1,0
1957-03-03,80,2.1,avg,PT1,0
1957-03-03,160,3.6,avg,PT1,0
1957-03-04,20,0.2,avg,PT1,0
1957-03-04,40,0.4,avg,PT1,0
1957-03-04,80,2,avg,PT1,0
1957-03-04,160,3.6,avg,PT1,0
1957-03-05,20,0.3,avg,PT1,0
1957-03-05,40,0.4,avg,PT1,0
1957-03-05,80,2.1,avg,PT1,0
1957-03-05,160,3.7,avg,PT1,0
1957-03-06,20,0.5,avg,PT1,0
1957-03-06,40,0.4,avg,PT1,0
1957-03-06,80,2,avg,PT1,0
1957-03-06,160,3.6,avg,PT1,0
1957-03-07,20,0.5,avg,PT1,0
1957-03-07,40,0.5,avg,PT1,0
1957-03-07,80,1.9,avg,PT1,0
1957-03-07,160,3.6,avg,PT1,0
1957-03-08,20,0.1,avg,PT1,0
1957-03-08,40,0.2,avg,PT1,0
1957-03-08,80,1.9,avg,PT1,0
